acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
236,821,-161,70,-227,-349,-174,34,2,263,114
-227,-256,92,-230,208,159,-187,-572,-161,263,-155
238,436,-464,-58,200,-276,124,106,-85,263,-105
66,344,-82,-96,110,-142,-41,117,-45,263,-55
37,33,-205,-240,147,-233,-370,27,39,263,-5
82,212,4,-101,83,-210,56,151,35,263,44
-213,141,-168,-208,245,-170,181,201,24,263,94
-67,-40,-198,-239,372,-76,377,334,101,263,144
-92,-90,-166,-92,306,-105,45,351,221,263,-125
-45,-148,-141,-77,206,-251,-32,55,260,263,-75
-120,-144,-40,-315,-12,-229,-380,-215,188,263,-25
73,-191,72,-220,-69,-86,-12,45,-30,263,24
105,-169,108,-138,0,-267,-92,301,-322,263,74
-36,-179,85,-172,-33,-189,302,294,-563,263,124
-103,-186,-30,-31,-30,-81,313,-150,-692,263,-146
-67,-106,-162,19,38,-23,353,-137,-664,263,-96
-115,-11,-266,50,146,48,117,-26,-547,263,-46
-220,85,-279,59,181,96,-110,105,-195,263,3
-125,71,-265,71,198,155,-194,232,161,263,53
-96,43,-282,184,173,235,53,-267,302,263,103
-145,16,-273,45,142,226,52,-318,379,263,153
-138,43,-249,-3,59,131,181,-267,457,263,-116
-83,10,-225,-45,-29,84,260,-340,485,263,-66
-17,-154,-67,-159,-34,-72,170,-307,215,263,-16
-31,-206,38,-91,-16,-222,212,-399,-47,263,33
-35,-213,150,-150,-58,-259,284,-381,28,263,83
15,-148,227,-160,-51,-151,370,77,-19,263,133
-108,-21,99,-102,83,-105,-20,339,-144,263,-136
46,-49,-6,-23,-22,-59,207,227,17,263,-86
7,-32,-41,64,-303,-318,14,5,-91,263,-36
0,0,16,7,-160,-304,-78,-98,-119,263,13
0,21,61,-4,-175,-285,-1,-90,-77,263,63
41,39,55,44,-267,-304,23,-50,-53,263,113
23,52,29,92,-274,-372,-42,-20,-70,263,-157
25,57,20,-27,19,-76,122,-26,-60,263,-107
18,23,14,-2,-6,-59,1,1,-25,263,-57
16,16,27,13,-46,-28,39,-51,2,263,-7
19,7,34,-5,-48,-8,32,-4,-16,263,42
27,45,46,0,-33,-19,146,39,-30,263,92
41,44,37,0,-30,-19,143,16,-51,263,142
15,40,24,23,-7,-33,117,-31,-91,263,-127
33,5,49,-4,-8,-65,8,20,16,263,-77
38,42,69,-4,-3,-58,-7,45,16,263,-27
45,66,73,13,-30,-24,-37,3,10,263,22
49,46,42,14,-49,-13,-13,-72,12,263,72
53,36,30,3,-43,-20,8,-35,-4,263,122
56,62,73,4,-25,-33,-4,-4,-13,263,-147
66,66,73,-1,-18,-49,9,-29,-14,263,-97
50,72,62,12,-27,-41,27,-6,-10,263,-47
56,59,66,-2,-39,-44,24,35,13,263,2
51,44,62,8,-39,-35,68,2,-14,263,52
47,38,82,13,-45,-30,108,-17,-16,263,102
66,49,80,12,-44,-43,100,-26,-23,263,152
65,49,53,14,-40,-26,-7,-19,-33,263,-118
30,90,127,-103,-209,140,-155,-104,-45,263,-68
132,30,71,180,-332,71,38,-72,-111,263,-18
95,87,33,334,-303,-218,-132,211,-12,263,31
-7,155,82,258,-155,-331,-171,174,-39,263,81
67,-41,93,274,-155,-144,-93,-4,-62,263,131
32,51,40,130,-211,28,-41,-27,-17,263,-138
46,79,70,106,-189,80,-53,77,8,263,-88
30,2,106,39,-116,96,-31,117,28,263,-38
24,-11,90,46,-52,93,-4,97,26,263,11
11,-35,81,26,-1,54,33,10,34,263,61
7,-41,59,30,6,46,30,-32,26,263,111
36,-24,70,25,47,54,63,-61,26,263,-158
37,26,93,41,-75,19,70,-89,11,263,-108
52,30,110,89,-26,27,31,-89,-6,263,-58
60,23,110,43,-138,55,34,-72,-9,263,-8
22,171,140,108,-254,65,-23,5,-43,263,41
-17,549,95,371,-480,-128,-42,110,-59,263,91
340,410,41,454,-384,-177,-30,176,-97,263,141
493,255,30,265,-253,-24,58,-21,-57,263,-128
420,198,43,343,-33,0,137,-71,-43,263,-78
263,313,55,122,2,58,-18,-29,-26,263,-28
123,326,-15,-176,-179,109,16,-101,24,263,21
-93,314,72,-24,-153,27,-142,77,22,263,71
77,117,109,88,-128,-8,-82,172,19,263,121
87,46,113,43,-76,26,-169,172,-10,263,-149
38,36,91,-28,26,104,-39,122,-31,263,-99
-1,13,65,-53,57,110,11,37,-33,263,-49
37,-10,50,42,107,61,85,-48,-22,263,0
65,11,76,88,25,6,44,-166,3,263,50
55,55,84,74,-25,8,19,-252,22,263,100
87,72,110,10,-77,13,3,-244,61,263,150
94,83,116,16,-82,18,-58,-134,41,263,-119
79,78,137,7,-60,3,115,-79,48,263,-69
74,24,132,10,-5,25,116,7,18,263,-19
76,33,124,11,32,26,188,72,28,263,30
61,2,120,17,45,11,118,71,23,263,80
75,-2,78,19,24,1,83,-12,-8,263,130
89,8,110,14,-5,7,-79,-16,-10,263,-139
21,75,154,54,-81,36,-115,-40,-3,263,-89
148,-8,114,-12,-205,-68,-32,15,130,263,-39
75,46,92,113,-65,-39,21,-6,-114,263,10
87,38,120,4,-36,11,-78,81,-44,263,60
97,64,150,36,-132,-54,39,331,-71,263,110
71,71,170,-78,63,-240,13,536,138,263,160
119,14,217,147,-176,0,-83,1127,191,263,-110
-18,7,75,37,-113,99,-316,446,84,263,-60
47,-115,-13,35,-138,1,20,95,41,263,-10
79,-89,34,7,-144,47,85,-59,-131,263,39
47,-20,139,30,13,-107,270,6,-245,263,89
64,16,125,-20,-88,-51,-425,-293,-217,263,139
3,127,157,64,61,-29,213,-434,-299,263,-130
38,61,83,-12,115,-14,68,-258,-109,263,-80
35,67,41,26,48,32,19,-278,-32,263,-30
55,58,56,18,4,46,-50,-156,41,263,19
54,37,93,20,-11,5,-43,-28,109,263,69
45,30,92,11,-43,14,-2,-52,80,263,119
65,10,80,-80,116,39,-16,-60,66,263,-150
42,-23,85,96,-349,-253,32,-16,50,263,-100
69,79,56,-22,-94,-204,98,-61,-16,263,-50
64,22,86,-35,135,-39,92,-123,-19,263,0
76,28,108,29,-43,-7,33,-110,0,263,49
71,37,121,17,-34,19,40,-66,1,263,99
79,61,128,15,-32,-2,21,-24,0,263,149
70,62,120,12,-33,-23,2,-10,-3,263,-121
68,40,97,13,-26,-24,16,-8,-8,263,-71
70,31,95,10,-21,-4,10,2,-23,263,-21
65,38,106,10,-15,0,3,10,-33,263,28
71,43,111,19,-13,-2,2,6,-37,263,78
67,46,109,23,-29,2,21,-19,-37,263,128
65,52,104,26,-37,-2,23,-8,-33,263,-141
95,44,105,7,-45,27,9,-19,-10,263,-91
85,57,66,15,-27,48,42,-2,-118,263,-41
86,82,115,9,23,-15,-19,229,-73,263,8
91,88,130,-12,23,-23,-64,373,-41,263,58
51,74,85,40,33,15,-164,393,-62,263,108
54,42,75,41,-33,23,-119,457,4,263,158
42,24,60,48,-58,41,-156,411,3,263,-111
43,12,59,53,-61,42,-114,298,-19,263,-61
44,9,62,38,-48,41,-105,210,-48,263,-11
43,32,54,28,0,42,-107,144,-67,263,38
42,46,49,16,21,62,-93,55,-93,263,88
54,58,41,5,20,86,-47,50,-119,263,138
25,59,51,17,29,54,30,108,-168,263,-132
18,47,64,22,38,15,-51,197,-91,263,-82
7,53,49,47,41,35,-56,253,-7,263,-32
22,35,43,25,20,26,-179,364,129,263,17
24,41,36,32,12,41,-218,491,158,263,67
14,15,37,44,18,59,-262,566,205,263,117
5,-16,26,18,168,161,-283,560,222,263,-152
-6,-37,8,8,242,198,-306,298,217,263,-102
-17,-54,5,8,227,224,-212,-2,178,263,-52
-36,-65,10,7,178,248,-59,-285,107,263,-2
-15,-64,10,3,202,233,99,-536,27,263,47
7,-37,15,-6,85,189,270,-748,-103,263,97
28,2,26,-5,44,102,322,-815,-172,263,147
34,37,35,-5,102,55,329,-828,-207,263,-122
59,70,43,-4,100,48,266,-732,-176,263,-72
71,87,60,7,73,153,327,-625,-175,263,-22
61,85,82,25,81,148,320,-318,-175,263,27
77,61,113,20,87,86,183,17,-123,263,77
68,84,96,27,96,65,-21,275,-91,263,127
86,47,46,47,66,87,-201,393,-79,263,-143
28,44,14,60,40,178,-413,697,-142,263,-93
32,46,18,76,36,211,-149,692,-180,263,-43
19,66,38,105,47,209,23,595,-197,263,6
12,36,15,114,52,172,-57,463,-164,263,56
4,33,-29,84,59,158,-241,303,-115,263,106
7,52,-20,107,77,198,13,80,-79,263,156
36,73,10,80,78,225,102,-5,-49,263,-113
43,102,25,76,87,203,97,-38,-45,263,-63
33,108,9,76,83,162,118,-80,-44,263,-13
42,84,2,80,113,196,131,-59,-28,263,36
33,96,25,65,111,181,100,57,-5,263,86
53,98,47,83,79,170,-21,19,-8,263,136
30,83,-1,85,64,175,-50,-23,-4,263,-133
49,60,26,88,63,187,53,-5,32,263,-83
41,88,46,70,62,163,-38,83,23,263,-33
66,404,65,105,18,207,-32,56,10,263,16
290,602,7,184,-130,276,14,-94,49,263,66
368,635,-21,260,-253,242,119,-44,-9,263,116
445,855,-2,240,-294,203,-11,99,-45,263,-153
618,948,102,221,-320,351,-124,90,58,263,-103
870,989,223,472,-489,392,124,-44,-33,263,-53
1324,684,248,750,-535,297,72,-117,-56,263,-3
1712,530,276,1023,-310,254,5,-116,29,263,46
1933,876,285,1234,-267,462,31,-158,22,263,96
1990,698,378,1289,-528,672,61,-168,14,263,146
1932,960,462,1268,-487,592,28,-43,-32,263,-124
1990,711,608,1282,-428,550,-69,94,-55,263,-74
1911,768,530,1231,-434,530,-97,82,-71,263,-24
2013,673,562,1250,-478,459,-162,-23,-14,263,25
2028,765,687,1234,-585,490,-34,70,-54,263,75
1946,563,695,1221,-667,493,54,96,-147,263,125
1934,1238,263,1221,-489,707,85,174,-177,263,-144
2058,1231,-202,1361,0,710,218,169,-170,263,-94
2049,974,-147,1461,165,632,52,69,47,263,-44
2001,725,282,1453,-197,821,-31,-101,104,263,5
2158,1079,-12,1436,-236,834,-141,-73,58,263,55
2279,1366,-202,1513,-230,783,-16,-114,32,263,105
1978,849,176,1454,-181,752,-138,-80,45,263,155
2063,1083,-66,1494,-303,685,-247,49,-23,263,-114
2033,1008,-85,1441,-296,755,-114,71,-20,263,-64
2044,1202,-177,1448,-286,680,-81,198,-32,263,-14
2067,1118,-130,1433,-328,688,-46,180,37,263,35
1996,1128,-138,1462,-430,625,-53,124,36,263,85
1987,1134,-94,1450,-454,570,-66,44,24,263,135
1992,1148,-112,1449,-429,584,-64,-53,-8,263,-135
1972,1134,-128,1392,-359,587,-43,-120,-3,263,-85
1919,1037,-79,1321,-415,509,-61,-65,-6,263,-35
2095,1224,-278,1345,-597,377,66,-219,-1,263,14
1915,1079,-148,1241,-554,347,70,-196,-67,263,64
1793,954,-140,1051,-389,347,66,-162,-72,263,114
1677,746,-33,770,-433,310,-1,-109,-2,263,-155
1453,1131,14,590,-528,265,-39,-112,57,263,-105
1275,1276,163,432,-421,178,-64,-205,108,263,-55
1008,665,-82,292,-390,149,70,-279,64,263,-5
557,562,73,134,-158,182,-136,-96,68,263,44
211,564,223,111,-98,227,-40,-15,58,263,94
51,430,292,144,-95,201,-30,-6,31,263,144
65,244,226,90,5,140,-26,-56,-17,263,-125
83,30,157,29,239,227,81,-149,-51,263,-75
59,-86,149,41,98,175,-14,-114,-54,263,-25
37,-115,102,26,166,179,24,-61,-49,263,24
19,-151,167,38,198,169,0,28,11,263,74
8,-235,225,11,170,174,-30,-39,71,263,124
-12,-222,193,13,166,207,97,-366,-4,263,-146
-3,-197,172,13,173,190,156,-438,4,263,-96
0,-166,148,9,183,160,201,-477,18,263,-46
18,-169,168,-21,203,110,108,-475,72,263,3
2,-172,166,-49,209,91,39,-506,78,263,53
23,-185,170,-69,225,109,44,-498,78,263,103
15,-176,186,-57,207,101,50,-470,58,263,153
28,-184,195,-64,176,88,73,-420,60,263,-116
34,-186,201,-67,187,66,91,-329,41,263,-66
29,-186,187,-69,195,82,20,-244,-7,263,-16
36,-184,183,-59,181,74,33,-180,-11,263,33
20,-188,198,-54,158,62,-2,-97,-30,263,83
29,-184,194,-62,153,41,-9,-25,-21,263,133
23,-191,197,-62,176,36,-79,39,-18,263,-136
9,-220,196,-47,153,55,-91,41,-14,263,-86
-1,-232,188,-42,135,71,-61,40,-9,263,-36
3,-223,179,-38,121,66,-16,25,-12,263,13
-3,-214,177,-37,127,49,-13,3,-24,263,63
-2,-223,162,-40,128,48,22,-39,-29,263,113
6,-233,177,-40,134,45,35,-58,-26,263,-157
7,-222,186,-47,142,47,54,-32,-39,263,-107
4,-200,180,-44,158,52,64,-16,-34,263,-57
1,-213,180,-31,139,50,74,-31,-13,263,-7
-2,-223,177,-32,119,56,60,-46,5,263,42
7,-219,191,-26,122,53,20,-68,25,263,92
11,-200,191,-32,110,54,34,-84,34,263,142
24,-202,194,-35,111,54,29,-75,36,263,-127
19,-202,194,-54,129,35,2,-43,31,263,-77
19,-202,200,-49,127,31,7,10,24,263,-27
19,-205,198,-45,120,44,-17,42,19,263,22
9,-217,202,-38,118,55,-29,70,11,263,72
18,-220,205,-44,124,39,-38,115,6,263,122
14,-218,190,-44,122,39,-59,130,-7,263,-147
13,-216,180,-37,111,52,-59,136,-15,263,-97
4,-219,182,-40,114,54,-48,122,-29,263,-47
2,-233,189,-40,108,44,-28,91,-47,263,2
-7,-226,181,-33,108,53,-11,40,-53,263,52
-11,-227,171,-27,89,49,1,-13,-53,263,102
-4,-218,168,-22,83,39,-7,-25,-48,263,152
1,-203,164,-22,70,36,-6,-35,-52,263,-118
0,-203,158,-9,52,42,-6,-40,-54,263,-68
-5,-206,161,7,46,30,-3,-49,-49,263,-18
-5,-208,168,3,40,27,16,-62,-45,263,31
0,-206,170,11,26,24,22,-62,-39,263,81
-3,-199,163,14,9,26,10,-62,-28,263,131
-7,-197,158,15,-1,23,29,-64,-22,263,-138
-1,-193,149,15,6,28,35,-61,-22,263,-88
-1,-186,150,17,19,32,32,-59,-21,263,-38
1,-179,155,12,25,41,29,-53,-25,263,11
2,-175,153,11,27,43,32,-44,-31,263,61
4,-172,161,16,11,37,22,-5,-31,263,111
-6,-177,138,18,16,21,-21,-32,-16,263,-158
-3,-185,155,14,8,23,-27,-18,2,263,-108
-4,-170,129,17,2,34,-55,-57,-19,263,-58
18,-165,146,10,6,60,-8,-67,-11,263,-8
-12,-165,148,21,21,45,27,-78,-51,263,41
4,-176,134,15,10,26,33,-60,-46,263,91
-15,-211,127,20,16,20,9,-104,-40,263,141
-45,-249,173,24,22,28,-44,-100,-21,263,-128
-33,-293,178,11,28,35,-46,-171,-17,263,-78
-16,-235,144,19,19,34,-55,-188,-6,263,-28
-24,-193,115,2,9,24,-45,-227,-4,263,21
-8,-270,175,2,27,13,23,-179,3,263,71
-9,-298,189,-17,35,14,23,-124,-9,263,121
-9,-317,193,-18,40,-4,36,-54,-1,263,-149
-15,-318,175,-21,41,4,57,29,-37,263,-99
-12,-304,192,-20,51,0,12,185,-44,263,-49
-43,-317,189,2,27,9,1,181,-57,263,0
-23,-285,158,17,7,30,-5,197,-23,263,50
-29,-295,167,24,12,32,-11,165,-17,263,100
-25,-282,166,22,3,29,17,114,-6,263,150
-27,-281,175,26,14,36,12,41,1,263,-119
-20,-291,176,18,19,32,13,-14,-1,263,-69
-17,-260,160,8,23,25,-1,-47,2,263,-19
-5,-256,159,4,27,23,-21,-41,4,263,30
-3,-243,170,3,28,33,-38,-13,-13,263,80
-11,-248,172,7,22,43,-33,-5,-22,263,130
-15,-253,167,14,11,39,0,2,-37,263,-139
-21,-247,161,13,21,29,6,18,-42,263,-89
-28,-252,163,6,31,23,16,8,-38,263,-39
-21,-257,157,6,33,30,12,-16,-20,263,10
-17,-249,156,10,32,32,0,-1,-17,263,60
-17,-243,150,7,38,33,-10,1,-20,263,110
-25,-247,148,6,39,34,-20,-1,-20,263,160
-22,-253,151,6,26,34,-9,7,-19,263,-110
-18,-242,151,13,26,40,-1,1,-22,263,-60
-24,-250,145,14,33,40,-6,-4,-20,263,-10
-27,-256,156,7,25,33,14,-14,-14,263,39
-18,-253,155,9,28,27,3,-16,-10,263,89
-17,-239,150,15,24,35,5,-8,-12,263,139
-15,-247,147,10,27,42,0,-8,-15,263,-130
-23,-251,150,6,27,38,-6,-8,-21,263,-80
-22,-246,147,10,28,38,6,-2,-27,263,-30
-25,-242,146,14,29,39,-4,-12,-27,263,19
-25,-253,153,12,23,31,7,-14,-27,263,69
-30,-242,148,10,32,39,6,-7,-22,263,119
-22,-240,147,11,31,37,6,-7,-12,263,-150
-23,-242,151,12,27,29,5,-10,-1,263,-100
-22,-239,147,12,23,38,-5,-12,1,263,-50
-24,-239,146,9,21,43,-1,-12,-2,263,0
-11,-239,148,13,31,44,-2,-12,-5,263,49
-22,-233,144,9,22,36,0,-17,-14,263,99
-22,-231,144,9,22,34,-3,-11,-21,263,149
-28,-229,147,13,25,39,3,-13,-22,263,-121
-30,-195,169,6,38,33,37,23,2,263,-71
-3,-222,162,16,26,13,60,43,74,263,-21
-20,-293,90,-11,-18,92,-88,-389,-72,263,28
-35,-248,73,6,-5,97,-87,-554,-196,263,78
-5,-164,145,-38,48,5,66,-448,-204,263,128
18,-104,182,-47,94,-36,96,-307,-191,263,-141
-10,-99,151,-23,111,-22,26,-201,-171,263,-91
-25,-122,90,-33,107,26,-66,24,-97,263,-41
-45,-144,54,-23,108,32,-128,165,-45,263,8
-74,-171,53,-19,114,-18,-130,86,4,263,58
-65,-189,7,-62,112,20,-396,-142,85,263,108
-114,-166,60,-84,124,-40,-507,119,315,263,158
-37,-224,28,-107,105,-50,-424,44,194,263,-111
-39,-223,11,-133,92,6,-285,52,10,263,-61
-66,-224,-13,-100,124,-14,-162,114,-151,263,-11
-90,-230,-12,-94,163,-38,-28,115,-240,263,38
-150,-211,19,-108,190,-49,76,55,-147,263,88
-135,-211,-1,-66,199,-42,79,33,-35,263,138
-100,-211,-11,-85,183,-34,71,18,59,263,-132
-91,-186,-17,-86,164,-11,55,20,109,263,-82
-77,-183,-10,-103,145,12,130,19,108,263,-32
-70,-222,12,-89,142,-12,122,-39,91,263,17
-62,-219,29,-82,120,-25,135,-41,55,263,67
-58,-209,41,-79,116,-27,124,-9,21,263,117
-55,-194,38,-76,117,-25,133,-4,-2,263,-152
-56,-201,38,-81,117,-22,76,4,-17,263,-102
-60,-209,47,-73,119,-24,26,14,-27,263,-52
-46,-214,48,-77,110,-13,10,20,-44,263,-2
-40,-201,64,-71,87,-10,14,8,-72,263,47
-17,-206,99,-72,65,-42,68,39,-122,263,97
-10,-189,102,-80,53,-70,71,129,-181,263,147
-33,-157,67,-39,109,-42,65,184,-216,263,-122
-53,-165,46,-23,124,-14,61,183,-160,263,-72
-39,-162,35,0,154,-2,-32,252,-37,263,-22
-151,-71,7,-73,152,91,-200,194,18,263,27
-41,-60,-71,5,198,169,-135,133,47,263,77
-87,-29,-53,0,125,181,-50,-6,73,263,127
-40,-99,-30,11,92,88,19,-172,103,263,-143
-43,-116,17,-50,59,21,46,-206,112,263,-93
-12,-101,59,-22,96,-18,37,-182,99,263,-43
-21,-71,61,-44,104,26,-4,-157,101,263,6
-42,-90,63,-25,86,48,18,-194,107,263,56
-38,-102,52,-6,37,61,114,-314,94,263,106
9,-131,44,-49,27,24,131,-228,39,263,156
-77,-44,86,-110,40,16,126,-116,26,263,-113
58,-125,114,67,84,-124,113,-222,90,263,-63
81,-188,101,14,24,-125,267,-416,80,263,-13
49,-171,50,-100,-13,-104,248,-209,-44,263,36
-2,-92,115,-175,-33,-70,75,164,-178,263,86
10,5,171,37,85,-20,136,206,-162,263,136
7,-33,176,16,-5,-39,80,17,-43,263,-133
73,-101,93,26,1,-77,49,-66,52,263,-83
25,-77,120,-96,-55,-87,25,138,33,263,-33
41,-18,134,-29,-21,-77,-50,158,-34,263,16
42,-22,121,-4,3,-16,-10,73,4,263,66
58,-47,159,-24,-32,-27,71,48,22,263,116
85,-22,173,-5,-26,-65,169,144,-2,263,-153
64,-6,189,-22,-55,-102,138,77,-31,263,-103
60,-16,176,-37,-76,-36,111,47,-59,263,-53
122,11,155,28,-37,-20,72,187,-104,263,-3
46,34,195,70,-24,-49,110,-59,-4,263,46
96,-22,118,38,-46,-28,155,-175,-17,263,96
95,0,76,42,-26,-19,101,-264,-4,263,146
107,12,95,23,8,4,45,-150,-20,263,-124
97,56,110,-5,28,30,-28,66,-36,263,-74
-21,110,134,-16,25,56,-163,132,-63,263,-24
24,71,93,122,38,44,63,-84,11,263,25
-9,45,106,-25,-67,65,184,-244,163,263,75
148,-29,102,-16,-62,1,151,-63,172,263,125
-4,44,85,-67,-7,48,-154,414,-64,263,-144
93,40,46,-66,58,-12,-230,515,-170,263,-94
-1,-28,170,53,52,-91,-163,356,-153,263,-44
40,-98,174,23,-57,-62,-87,119,-113,263,5
59,-99,131,13,-111,-25,-39,-165,-111,263,55
60,-53,82,20,-89,-13,-75,-157,-122,263,105
27,19,87,-14,-48,7,4,-147,-118,263,155
35,72,93,0,38,7,-12,-102,-126,263,-114
42,88,81,10,67,15,-17,-130,-112,263,-64
31,62,64,17,66,21,-28,-128,-72,263,-14
18,33,56,0,27,25,-36,-67,-43,263,35
23,0,53,3,-5,13,-56,27,-29,263,85
25,11,47,14,-20,14,-59,104,-17,263,135
16,25,40,20,-6,12,-63,104,2,263,-135
14,12,42,18,6,25,-16,25,9,263,-85
15,0,43,12,20,28,-2,-50,21,263,-35
21,-4,48,2,25,9,-9,-89,25,263,14
31,11,58,0,10,0,18,-95,25,263,64
38,34,51,3,2,1,10,-67,11,263,114
38,35,52,10,0,5,17,-44,4,263,-155
26,10,54,7,7,14,1,-38,-3,263,-105
32,-2,56,8,13,10,-5,-23,-7,263,-55
26,4,55,5,10,3,-26,-26,-12,263,-5
21,9,56,5,11,2,-45,-20,-5,263,44
28,10,61,4,5,0,-27,-20,0,263,94
24,1,56,-2,7,-1,-23,-14,1,263,144
34,2,56,9,6,10,-6,0,-5,263,-125
29,14,64,10,-1,15,25,0,-19,263,-75
27,5,57,6,4,3,26,-10,-21,263,-25
25,-12,56,-20,46,-17,7,-14,-13,263,24
17,-8,54,0,19,23,-21,-15,-9,263,74
29,-21,46,-11,24,-41,-8,-54,-23,263,124
5,-11,51,-17,6,8,-62,-130,-44,263,-146
7,33,87,8,-19,66,118,-53,-49,263,-96
17,5,51,8,35,-13,240,1,-60,263,-46
11,-25,28,-13,46,-53,241,-26,-44,263,3
12,-36,1,1,48,-52,-90,-23,-7,263,53
16,-6,14,0,6,-25,-222,15,17,263,103
31,35,103,-7,4,24,-230,67,49,263,153
30,55,82,10,-8,48,-54,35,37,263,-116
16,33,62,0,-13,32,275,-64,30,263,-66
21,5,39,-8,-2,-17,118,-19,28,263,-16
-19,9,0,-26,30,-86,-356,106,77,263,33
8,20,108,6,26,-24,-364,264,171,263,83
2,-38,85,-1,84,-42,-135,191,352,263,133
-37,-134,0,13,134,-171,-456,-57,528,263,-136
-47,-218,-34,-70,25,-247,-754,-308,598,263,-86
95,-276,134,-288,-123,-187,-527,-618,261,263,-36
172,-210,307,-211,-63,-206,-176,-272,-169,263,13
79,-157,273,-202,-58,-289,87,498,-690,263,63
-97,-100,114,-5,37,-304,116,24,-721,263,113
-142,-128,-35,30,91,-176,334,-349,-470,263,-157
-71,-63,-44,-66,96,-8,310,-317,-179,263,-107
-5,29,-19,-100,105,46,205,233,79,263,-57
-40,84,53,-44,104,58,113,327,78,263,-7
19,77,26,11,88,26,151,237,52,263,42
39,3,-44,-63,12,-20,-6,210,10,263,92
1,-76,-36,-33,0,-142,-109,318,-11,263,142
22,-111,-10,-87,-13,-97,-243,575,-103,263,-127
9,-94,-18,-48,17,-21,-481,674,-335,263,-77
-143,-15,-50,49,64,150,-253,357,-363,263,-27
-72,13,-70,96,53,132,-87,-58,-196,263,22
-80,28,-59,16,24,29,74,-386,62,263,72
-67,40,-53,-13,60,-34,181,-470,178,263,122
-27,29,-36,-24,75,-38,167,-546,269,263,-147
-17,-15,-19,-56,69,3,259,-526,265,263,-97
-3,-10,4,-98,70,14,196,-304,236,263,-47
23,-35,61,0,77,-108,69,-269,276,263,2
34,-116,92,-2,28,-168,35,-466,258,263,52
45,-181,69,-63,-43,-174,21,-614,179,263,102
131,-195,215,-181,-77,-206,46,-261,48,263,152
97,-80,216,-92,-47,-177,-152,110,-271,263,-118
31,-8,221,-50,-14,-88,247,279,-338,263,-68
-20,-3,145,-56,6,-43,347,326,-319,263,-18
26,-51,85,-8,39,-60,586,350,-245,263,31
36,-39,159,-7,53,-27,169,173,-82,263,81
36,-27,124,41,2,-27,-61,95,-28,263,131
59,13,166,16,-3,-34,330,127,67,263,-138
87,-33,64,3,-39,-85,-67,169,53,263,-88
70,42,143,40,0,123,-159,132,79,263,-38
75,18,135,34,0,155,13,49,42,263,11
60,-9,83,-1,-33,-83,9,-116,-28,263,61
54,2,112,9,-18,-2,53,-112,-39,263,111
67,3,147,14,-43,-34,81,-120,-48,263,-158
44,-10,117,0,-7,-23,80,-92,-12,263,-108
76,13,162,18,5,7,34,-65,-4,263,-58
68,-4,120,11,5,-21,-74,-79,-9,263,-8
62,-18,78,-17,-6,-82,-124,-91,-35,263,41
58,-13,102,8,4,-65,-74,-14,-31,263,91
98,-10,124,-26,-35,64,-40,-95,2,263,141
84,11,147,-2,18,-52,-117,225,-95,263,-128
18,5,122,42,39,-102,-111,32,-65,263,-78
74,-20,100,-29,-34,-23,49,-33,38,263,-28
42,-1,80,7,3,-27,-53,45,-70,263,21
49,-24,96,-8,-32,5,8,-32,-94,263,71
38,-7,106,-3,20,-32,40,8,-96,263,121
41,-10,138,-17,12,-59,68,10,-49,263,-149
33,1,105,-17,11,-69,18,41,-43,263,-99
19,-8,46,12,-28,40,-30,-98,-72,263,-49
45,11,149,-4,0,-31,-75,115,56,263,0
47,-19,120,5,1,0,0,-42,6,263,50
53,-7,64,-16,-21,-15,36,-34,5,263,100
57,6,72,0,6,-42,-21,-4,-30,263,150
46,-3,111,-4,8,-19,-29,-26,-32,263,-119
48,0,104,-1,14,-4,-25,-9,-24,263,-69
35,0,98,-2,10,-12,-20,-13,-3,263,-19
37,-10,105,-10,-8,-22,36,-25,15,263,30
41,-16,119,0,-4,-27,90,-13,22,263,80
34,-31,112,-10,-5,-29,131,-17,16,263,130
44,-26,106,-10,4,-19,130,-12,7,263,-139
55,-11,106,-2,-3,-17,132,-17,-11,263,-89
56,-18,123,2,-15,-11,110,-15,-29,263,-39
58,-19,122,0,-8,-22,54,-7,-29,263,10
47,-14,121,0,0,-28,14,-9,-25,263,60
54,-21,119,3,0,-22,-18,-7,-20,263,110
48,-17,109,2,-1,-3,-58,-10,-23,263,160
49,-9,120,3,-4,2,-41,-7,-37,263,-110
48,-11,108,1,1,-5,-29,-14,-39,263,-60
38,-8,102,-6,9,-14,-16,-12,-35,263,-10
38,-8,107,-6,7,-11,2,4,-27,263,39
33,-22,100,-11,18,-22,5,6,-12,263,89
40,-30,94,-8,14,-18,17,8,-7,263,139
32,-15,95,-16,0,-20,-52,14,-25,263,-130
40,-16,90,0,-19,-21,-100,-66,-6,263,-80
50,-10,129,5,5,-3,10,5,-32,263,-30
40,-19,104,-8,-4,-14,51,-75,-26,263,19
45,0,101,9,3,-23,52,-53,-25,263,69
65,-1,100,0,-4,-31,24,-37,-19,263,119
50,12,112,-2,-8,-13,47,-61,-16,263,-150
46,12,114,0,-18,13,18,-45,-26,263,-100
67,5,128,6,-5,-7,-13,-26,-26,263,-50
62,21,112,13,-11,-15,2,-6,-32,263,0
54,24,99,15,-15,-13,-6,0,-29,263,49
54,-4,113,7,-9,-15,-29,1,-20,263,99
46,-8,111,4,-2,-3,-40,6,-14,263,149
