acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
-1127,2901,2499,607,-1836,4192,-1623,1684,329,263,-133
-88,2584,1321,372,-1194,3198,-1661,-1835,-167,263,-83
-1528,3524,700,-883,-2477,1979,2710,-6,-301,263,-33
-2227,3077,94,-1837,-3497,1037,-1323,-63,140,263,16
-1037,51,-730,-802,425,-715,754,189,57,263,66
397,-5178,-1091,-529,5313,-1267,858,-94,-19,263,116
3162,-481,-466,2032,3092,-975,-97,-1,-11,263,-153
3696,2913,-510,3596,-2167,-1085,-198,28,-233,263,-103
2888,-2298,-522,2199,2204,-258,-419,-163,26,263,-53
1758,-5537,-1265,657,5596,-1096,326,175,170,263,-3
236,206,-419,844,2155,-1069,88,79,84,263,46
-130,1276,142,281,-311,130,-362,264,-63,263,96
-537,1700,327,-1162,-1316,269,-712,-283,-221,263,146
-1060,2408,843,-1571,-2109,1834,-394,-480,-91,263,-124
-517,1124,2879,-269,-296,4243,-1183,1855,695,263,-74
-246,812,1383,139,-1079,2115,-1910,525,245,263,-24
-483,2417,779,-54,-2088,1733,2830,-254,-502,263,25
-63,2332,619,-585,-2708,1022,-1059,-19,-239,263,75
542,1782,3,-156,-1418,-71,491,-138,-30,263,125
541,-2282,-1011,-344,753,-895,441,-744,-282,263,-144
1603,-5327,-594,-440,6425,-723,-21,152,53,263,-94
2527,-1692,-812,1996,3032,-665,-4,250,0,263,-44
3080,2475,-38,4008,-2758,-677,-169,90,-24,263,5
4032,2439,-227,3577,251,-354,4,307,54,263,55
1373,-2315,-551,1380,3028,-841,412,-465,-325,263,105
1570,-5262,-602,906,4990,-524,-414,52,35,263,155
1533,-1706,-764,1213,1323,-830,184,370,62,263,-114
305,228,-835,201,-721,-884,37,61,16,263,-64
-1442,2348,-78,-639,-1955,138,-476,-12,78,263,-14
-1299,2139,246,-954,-2076,954,-916,-571,36,263,35
117,1521,6015,-214,-1511,1288,-1765,686,152,263,85
-335,731,1351,-522,-721,582,-725,-2846,-511,263,135
-101,950,390,-179,-1075,512,1839,1099,-387,263,-135
34,1668,-211,824,-1436,39,-342,145,-160,263,-85
396,1680,-310,1124,-1551,-528,68,-3,69,263,-35
1373,1278,-354,1873,-616,-518,860,166,281,263,14
2033,718,-446,2351,513,-535,628,113,284,263,64
2665,-786,-793,2506,1609,-466,670,-114,33,263,114
2581,-1897,-874,2315,2568,-558,354,-65,84,263,-155
2516,-3521,-39,1870,3651,431,280,-249,51,263,-105
2692,-3462,-190,2092,2978,199,41,-22,43,263,-55
2935,-1873,-687,2550,1912,-119,241,-10,3,263,-5
3011,1229,-1175,2972,-587,-800,179,-17,-35,263,44
3903,1935,-1379,3991,-1374,-1613,-83,99,-4,263,94
3638,-176,-496,3265,1111,-152,-173,75,-20,263,144
2965,-1367,-267,2866,1970,-9,23,103,-41,263,-125
3153,-1777,-106,2851,2403,-173,-38,70,-29,263,-75
2909,-2174,28,2471,2613,236,-11,214,-57,263,-25
2761,-3277,275,2253,3192,721,-111,105,-62,263,24
2994,-2504,-102,2706,2309,-111,-125,124,-43,263,74
3129,-1494,-416,2996,1666,-227,-41,84,-16,263,124
3275,-324,-713,3238,1222,-158,-117,34,41,263,-146
3075,-11,-754,3125,653,-16,-84,-204,0,263,-96
2548,533,-643,2575,-79,13,-93,-356,-7,263,-46
1751,1069,-662,1959,-601,-199,-108,-326,-20,263,3
644,1404,-516,1171,-944,-289,-112,-250,-52,263,53
287,1435,-748,841,-1341,-15,173,-164,-38,263,103
58,1128,-162,432,-1039,298,-187,-279,12,263,153
1,835,182,333,-745,517,-487,162,-2,263,-116
186,1293,1399,442,-769,1629,-1358,554,26,263,-66
119,669,380,268,-109,1323,923,599,12,263,-16
102,1163,324,250,-583,1219,816,-145,-121,263,33
431,1641,62,747,-1417,358,208,-158,-109,263,83
960,1562,-218,1333,-1045,-73,142,19,21,263,133
1605,1108,-532,2084,-270,-305,142,-84,6,263,-136
2771,80,-470,2811,681,-176,11,-240,2,263,-86
3152,-573,-340,3015,1300,-152,111,-223,-28,263,-36
3241,-1015,-413,3006,1876,-309,36,-197,-69,263,13
3198,-1660,-575,2930,2280,-86,-291,-185,-150,263,63
3168,-2774,-101,2712,2761,515,-83,138,-18,263,113
3317,-2154,-512,2897,2538,130,-75,202,-11,263,-157
3390,-1395,-677,3281,1320,-329,174,103,-65,263,-107
3322,-838,-735,3331,929,-643,232,165,-25,263,-57
3181,86,-917,3433,336,-1105,-1,122,8,263,-7
3415,1556,-1581,3599,-386,-1617,-216,88,40,263,42
3730,1191,-1244,3881,-171,-1573,-40,-13,-42,263,92
3457,402,-703,3352,773,-600,95,-14,-83,263,142
3227,-382,-525,3082,1387,-315,282,-55,-76,263,-127
2945,-1619,-52,2767,2001,126,140,-22,-19,263,-77
2813,-3180,138,2336,3253,546,-89,-17,-2,263,-27
2825,-2819,-48,2634,2367,-49,-231,42,23,263,22
2878,-1280,-321,2838,1258,-339,-50,64,-11,263,72
2716,-176,-530,2578,370,-718,-65,3,-68,263,122
1800,600,-773,1868,-427,-1204,-255,87,-21,263,-147
696,1010,-927,958,-845,-961,-183,-97,-85,263,-97
-408,1435,-728,-496,-1451,-202,132,-198,-120,263,-47
-848,1430,-225,-282,-1591,979,-381,19,10,263,2
806,1463,3896,520,282,3444,-2029,-207,-84,263,52
-255,356,446,143,-253,423,362,321,-21,263,102
-311,854,32,386,-1100,100,1284,-270,-101,263,152
80,1113,-362,1140,-1321,127,-143,-84,14,263,-118
965,1244,-194,1848,-876,50,272,-84,-48,263,-68
2245,1236,-161,2407,-297,-124,-159,109,17,263,-18
2677,918,-146,3023,-325,-343,193,-362,-131,263,31
2860,514,-339,3167,682,-669,1075,85,-43,263,81
2996,-139,-469,3189,1142,-654,422,211,-3,263,131
3066,-1162,-685,3131,1602,-776,-100,62,-58,263,-138
2835,-1992,-667,2668,1951,-427,540,125,-94,263,-88
2629,-3411,-494,2039,3550,834,153,291,-12,263,-38
2851,-2841,-522,2432,2645,142,-319,-102,-33,263,11
3096,-1681,-605,2909,1830,-302,-65,-22,19,263,61
3121,375,-886,3234,991,-671,-283,-52,85,263,111
3518,1933,-1480,3607,-645,-1507,90,62,48,263,-158
3809,1276,-1291,3930,179,-1056,-195,-210,-14,263,-108
3446,256,-590,3288,770,-473,125,-344,-97,263,-58
3086,-905,-640,3027,1463,-305,-30,-182,-32,263,-8
2688,-1721,-459,2650,2080,93,103,62,92,263,41
2180,-3831,33,1885,3446,1093,-230,-121,26,263,91
2520,-3378,-136,2259,2752,340,-400,-14,72,263,141
2399,-1891,-300,2477,1552,-114,-442,-27,-77,263,-128
2497,-551,-375,2634,857,-424,-504,296,34,263,-78
1500,571,-681,1666,-380,-839,99,394,23,263,-28
473,1343,-533,475,-1177,-467,-53,48,-52,263,21
-107,1433,-275,241,-1702,-184,-250,47,7,263,71
-392,1286,22,-39,-1041,209,-497,-11,-59,263,121
376,2560,2647,542,-1959,2090,-1288,234,61,263,-149
76,262,1605,815,-976,1367,183,-1033,-428,263,-99
-331,1017,962,74,-1351,796,1315,497,2,263,-49
68,1738,143,742,-1707,140,36,259,203,263,0
1250,1396,16,1134,-1638,-262,543,-234,168,263,50
1839,755,-173,1556,-733,-673,492,-469,6,263,100
2324,-69,-365,2181,946,-295,476,-189,-39,263,150
2356,-1095,-669,1945,1901,-402,208,-69,-106,263,-119
1669,-4005,-321,1243,3269,714,178,282,-36,263,-69
1983,-4193,76,756,4498,1298,-416,337,31,263,-19
2361,-1906,-139,1596,2302,339,-93,59,-109,263,30
2067,-518,-400,1967,-464,-851,187,251,-47,263,80
1857,1463,-1157,2185,-1898,-2461,240,-59,22,263,130
3396,3031,-1657,3655,-1729,-2596,-209,293,142,263,-139
2912,2345,-926,3387,-1418,-1526,-401,7,318,263,-89
2305,832,-253,2126,551,-103,-274,-350,242,263,-39
2000,-837,-206,1730,2058,409,-563,-703,121,263,10
1863,-3441,243,1880,2971,1032,-479,-788,54,263,60
2142,-4346,16,2113,3016,1488,-526,-508,213,263,110
2390,-2220,-265,2433,1878,477,-33,-669,227,263,160
2073,-686,-512,1651,-65,-668,-87,71,152,263,-110
757,789,-608,463,-1157,-1185,-56,684,-225,263,-60
-152,1396,-386,-104,-1301,-940,-8,676,-252,263,-10
-760,1337,-3,-868,-1410,84,-63,-473,-118,263,39
-332,1865,788,801,-1542,3618,-1101,682,170,263,89
163,97,1764,275,-648,-642,1067,-14,-209,263,139
-202,1059,70,-337,-234,333,487,-390,-177,263,-130
30,1697,84,90,-1879,-346,155,-11,-192,263,-80
972,1605,-22,592,-2022,-511,-154,-213,13,263,-30
1493,1139,-467,1458,-131,-815,-98,-158,-36,263,19
1866,-105,-805,2023,1239,-1090,138,118,-49,263,69
2443,-4020,1446,2389,2858,2013,173,304,-46,263,119
2740,-1668,825,2501,1621,1774,26,-8,-26,263,-150
2541,408,-119,2939,-79,-841,218,-365,48,263,-100
2345,2397,-1539,2738,-1643,-2649,55,48,140,263,-50
3166,2342,-1518,3429,-1150,-1884,-48,39,107,263,0
2879,504,-138,3405,-86,-506,-35,-40,56,263,49
2370,-1008,-152,2542,1261,261,148,-60,19,263,99
2282,-3300,796,2125,3412,1091,121,-87,-18,263,149
2668,-2968,385,2512,2281,122,90,64,23,263,-121
2666,-530,64,2753,1020,-116,64,75,19,263,-71
1804,612,-696,2299,87,-681,51,137,69,263,-21
1056,1088,-839,776,-933,-1046,33,127,-14,263,28
606,1162,-558,205,-1259,-719,-222,142,-196,263,78
140,1047,-276,-424,-907,21,-174,-129,-224,263,128
-255,1261,387,-309,-1250,735,-692,309,-28,263,-141
584,815,3332,574,-1402,2790,-1318,631,200,263,-91
86,949,1312,130,-999,1129,1692,170,-303,263,-41
-294,1530,547,267,-1427,461,-183,296,-31,263,8
82,1799,-219,708,-1629,111,84,160,176,263,58
898,1318,-378,1197,-1363,-186,439,-241,130,263,108
1770,187,-341,1672,695,1,563,-337,23,263,158
2028,-1395,-93,1673,2251,95,557,-252,-140,263,-111
1990,-4125,-294,1429,4432,896,37,144,-168,263,-61
2790,-2447,-704,2236,3151,5,129,257,-190,263,-11
2368,-870,-634,2425,1992,-352,304,288,-116,263,38
1338,827,-791,1638,-108,-149,339,518,10,263,88
1810,3130,-740,2371,-2656,-322,-103,113,-220,263,138
3270,3046,-375,3960,-2614,100,-301,57,42,263,-132
2186,1696,-600,2888,-1611,-255,213,164,50,263,-82
2245,450,-328,2406,244,-323,427,-187,-97,263,-32
2406,-772,-227,2260,1557,-58,171,-159,26,263,17
2096,-2571,-28,1818,3495,350,87,-16,95,263,67
2311,-3316,-548,1940,3565,-57,-295,92,66,263,117
2580,-1665,-644,2345,2104,-616,-130,87,-3,263,-152
2264,-405,-627,1801,517,-414,-114,67,-60,263,-102
1355,883,-347,507,-1563,-614,-263,-186,-166,263,-52
-295,1598,-290,-529,-1617,30,-355,-265,-75,263,-2
-733,1701,-338,-708,-1198,258,-558,-61,31,263,47
-91,2417,1154,403,-909,2971,-2145,1183,273,263,97
176,92,1783,227,-341,-200,603,-73,-476,263,147
-64,234,-97,-151,-136,-203,231,-342,-309,263,-122
-436,598,-155,3,-191,51,-248,-345,-451,263,-72
202,1364,66,658,-1288,884,-353,-81,-196,263,-22
1271,1419,137,1739,-1387,712,212,-85,-36,263,27
1846,1475,48,1960,-809,67,484,90,83,263,77
2569,1180,-262,2407,-332,-352,838,-4,150,263,127
2793,561,-669,2871,125,-665,864,101,15,263,-143
2761,-332,-716,2732,1432,-794,889,320,83,263,-93
2319,-1479,-701,2156,2189,31,799,248,-13,263,-43
1829,-3589,115,1409,3815,1159,396,165,39,263,6
2546,-2698,-511,1799,3028,652,-318,191,177,263,56
2731,-1274,-668,2506,1603,-274,66,8,77,263,106
2851,353,-1001,3092,-1304,-1845,-216,75,31,263,156
3618,2411,-1735,4055,-1002,-1857,-269,133,118,263,-113
3665,756,-394,3839,-352,-1031,-75,-297,-84,263,-63
2938,-230,-419,3012,794,-593,-149,-85,-47,263,-13
2263,-1577,-465,2095,2008,468,535,-295,-97,263,36
1711,-4579,269,1111,4134,1296,55,52,-59,263,86
2306,-3196,-223,1829,2813,350,-177,34,-65,263,136
2150,-812,-539,2216,1597,-415,191,177,-18,263,-133
1467,540,-648,1843,307,-745,-272,381,73,263,-83
608,1600,-793,573,-1316,-1011,-687,-107,-126,263,-33
-281,1945,-612,-518,-1716,-241,-662,97,-129,263,16
-611,2164,114,-919,-1877,79,-1113,206,149,263,66
535,900,3395,567,-1535,2644,-2739,688,161,263,116
-164,440,189,86,-854,680,2022,1379,-2,263,-153
-28,1185,218,422,-1433,432,102,-363,-43,263,-103
496,1859,-34,645,-1983,-336,-212,-947,0,263,-53
1311,1325,-475,1406,-879,-639,1619,374,152,263,-3
1937,506,-515,2395,193,-663,-27,410,128,263,46
2427,-67,-661,2755,1353,-518,560,212,-143,263,96
2644,-916,-877,2457,1958,-1009,205,-494,-162,263,146
2645,-3259,95,2237,2369,638,-674,-49,81,263,-124
3207,-3560,193,2514,3292,1600,-99,314,220,263,-74
3098,-1749,-350,3244,1460,-255,585,-111,-129,263,-24
2863,-19,-939,3085,197,-1386,217,239,24,263,25
3234,1628,-1799,3564,-356,-2266,210,112,-130,263,75
4026,705,-914,3954,-7,-1649,-143,158,-161,263,125
3349,-75,-560,3352,724,-927,-489,-83,-162,263,-144
2982,-762,-810,2598,1503,-666,-256,-143,-138,263,-94
2926,-2176,404,2741,2718,1155,-253,-182,-31,263,-44
3130,-3134,782,2787,2208,1076,-404,75,104,263,5
2231,-737,-558,2295,1166,-582,-102,-226,97,263,55
815,562,-827,627,-457,-859,-792,-238,259,263,105
-1627,1662,-568,-1570,-2318,-592,-441,-241,85,263,155
-1524,987,-285,-1053,-934,-461,-1015,288,144,263,-114
255,754,1475,900,-2450,3143,-2718,665,31,263,-64
-220,-45,-108,188,-606,-268,1414,-774,-389,263,-14
-318,895,-358,-36,-733,23,89,-409,-230,263,35
-131,1315,-226,295,-1502,-137,144,-115,9,263,85
1091,1504,119,1390,-1557,115,251,114,129,263,135
1814,902,-140,1826,-1114,-331,631,120,46,263,-135
2320,295,-741,2041,645,-984,999,199,-142,263,-85
3083,-1867,804,3135,2760,1942,497,0,-113,263,-35
3154,-2136,498,3098,1073,873,581,267,-89,263,14
3320,471,-1142,3305,200,-638,414,295,-43,263,64
3269,1166,-2696,2705,-465,-3047,612,574,17,263,114
3439,957,-1551,3164,-84,-1921,314,-248,-13,263,-155
3322,-43,-1171,3323,860,-658,254,722,14,263,-105
3152,-1432,361,2979,1571,1044,188,-181,-178,263,-55
3346,-1890,105,3374,2376,1349,-1063,-188,-92,263,-5
2529,-305,-669,2697,942,-1067,-822,293,-96,263,44
1890,649,-1660,2310,281,-1202,-570,181,-103,263,94
650,813,-1646,574,-708,-1375,29,-187,-320,263,144
-878,1991,-226,-1213,-1587,-962,-143,-649,-56,263,-125
485,2486,1855,295,-2621,3076,-534,282,190,263,-75
150,1833,-613,409,-1459,-946,309,171,166,263,-25
-364,1958,-659,50,-2540,-529,-329,392,397,263,24
411,1439,-623,563,-1717,-900,83,-24,-18,263,74
2144,-584,-258,1035,192,-929,671,-31,-103,263,124
3046,-1204,-698,3067,1935,-640,-119,-6,-16,263,-146
2925,-272,-1005,3072,930,-729,102,-109,21,263,-96
2786,1773,-1388,2877,-671,-1998,43,-127,-7,263,-46
3005,1439,-1381,3494,-1333,-2621,-283,-18,37,263,3
2812,-481,-883,2861,394,-1137,224,113,-49,263,53
2969,-1137,-983,3029,1695,-822,-970,-34,-247,263,103
2309,244,-966,2322,464,-836,-1092,-299,-497,263,153
1765,692,-1049,1587,-1437,-1022,-820,-365,-293,263,-116
-742,1579,-773,337,-475,-530,-399,-329,-125,263,-66
-134,2364,3428,-644,-1272,1395,-1013,-1197,58,263,-16
182,132,1105,60,-858,1838,-972,-337,37,263,33
458,1446,617,-31,-1242,696,1115,978,-54,263,83
84,2164,193,586,-1665,94,1050,389,241,263,133
827,1981,-173,1266,-1570,-130,1036,54,182,263,-136
1400,1250,-470,1899,-58,-350,920,164,-126,263,-86
1846,-645,-514,1755,1440,-280,1260,444,-187,263,-36
2336,-2881,-386,1915,3326,4,739,533,-108,263,13
3096,-2276,-833,2804,3236,-152,-843,218,-45,263,63
2966,-789,-690,2913,1740,-412,942,447,-219,263,113
2534,1237,-1057,3057,-359,-926,327,252,-49,263,-157
3097,2687,-1592,3779,-1504,-1886,-469,-19,1,263,-107
3300,1331,-1049,4006,-100,-998,-36,38,12,263,-57
3086,220,-666,3158,920,-377,96,-68,-46,263,-7
2829,-1008,-151,2400,2239,311,22,-95,-17,263,42
2535,-3153,-262,1963,3447,138,-178,10,140,263,92
2677,-2648,-553,2224,2854,-334,-197,283,171,263,142
2214,-635,-617,2361,1779,-379,-140,282,139,263,-127
1014,772,-657,1235,-326,-562,-14,40,16,263,-77
-74,1651,-645,317,-1269,-252,-487,-306,-83,263,-27
-896,1820,-621,-682,-1835,250,-652,-532,-170,263,22
1174,3009,6335,-480,-1682,737,-228,-264,-66,263,72
133,1354,1035,790,-1293,4062,-841,-1794,70,263,122
-467,1842,688,-279,-1796,895,2953,90,-107,263,-147
-227,1803,27,-87,-1908,192,-65,-370,197,263,-97
518,1377,-237,759,-1158,-93,-283,99,193,263,-47
1811,25,-527,1698,139,-436,688,-88,14,263,2
2030,-2357,-486,1330,3196,-234,165,61,-5,263,52
2212,-4341,-487,1204,4337,-175,338,-106,-61,263,102
2600,-2013,-601,2254,2351,-363,136,-161,-48,263,152
3079,2285,-356,3245,68,-142,180,-62,-63,263,-118
4136,1985,-629,4284,-1565,-364,-158,-39,-60,263,-68
3366,409,-291,2907,1108,-44,69,-36,-104,263,-18
2165,-2073,-163,1344,3092,191,223,-99,-137,263,31
1562,-4734,-35,606,4044,84,89,-8,-81,263,81
2240,-1537,-707,1612,2480,-274,27,253,-17,263,131
1572,-103,-1093,1583,379,-629,-65,124,-19,263,-138
258,1131,-751,565,-1418,-767,-73,68,-40,263,-88
-778,1835,-713,-559,-2048,-418,-297,6,6,263,-38
-1359,1781,-94,-1078,-1935,575,-685,-67,18,263,11
572,507,4792,2203,-3264,5623,-2201,-1061,-41,263,61
-238,1429,1293,-64,-1586,1078,1489,1067,-308,263,111
-562,1795,210,55,-1852,444,1251,256,1,263,-158
117,1716,-227,816,-1504,-18,-796,-468,34,263,-108
1652,838,-549,1757,-675,-364,1019,-70,-71,263,-58
2167,-82,-684,2073,1032,-765,24,-154,-8,263,-8
1880,-1837,-376,1164,2622,218,375,-42,-20,263,41
1445,-5131,97,393,4656,494,57,-101,-20,263,91
2014,-2609,-297,1680,2466,-83,-115,45,64,263,141
3206,2447,-1078,3005,96,-639,30,185,20,263,-128
4369,2096,-1292,4572,-1138,-743,-56,-36,-19,263,-78
3239,219,-418,2990,673,-185,-67,47,24,263,-28
2208,-1621,-402,1744,2168,120,-53,-46,7,263,21
2059,-4394,128,1078,4514,595,-317,16,30,263,71
2433,-2287,-362,2067,2385,-236,-155,77,9,263,121
2487,-822,-638,2406,1218,-394,-144,125,-2,263,-149
1874,156,-536,1803,-135,-331,48,14,-72,263,-99
562,1091,-726,800,-829,-634,-35,-196,-123,263,-49
-728,1639,-411,-221,-1295,-278,-133,-138,-105,263,0
-1014,1756,426,-513,-1837,1131,-331,42,-22,263,50
1022,1030,5365,1539,-1806,4215,-1979,856,221,263,100
-136,989,1113,131,-1168,938,374,-728,-277,263,150
-158,1271,40,77,-1621,523,164,-279,23,263,-119
676,1343,14,1297,-1049,283,-366,-152,108,263,-69
1718,1167,-116,2274,-394,34,510,93,-19,263,-19
2294,875,-377,2685,-72,-416,-56,-93,3,263,30
2412,417,-696,2457,484,-602,409,-236,-59,263,80
1096,-3625,-226,1200,1653,-133,337,-156,-66,263,130
1319,-4826,236,595,4284,896,-373,237,100,263,-139
2639,-1174,-628,2530,1455,-280,-2,71,28,263,-89
3079,2003,-1137,3365,-1283,-628,50,173,21,263,-39
3882,956,-731,4272,-1381,-832,184,-45,-57,263,10
2252,-1328,-412,1952,1511,49,28,-86,51,263,60
1487,-3740,203,968,4200,552,518,116,51,263,110
1809,-4073,144,1402,3596,225,-435,237,77,263,160
2082,-2015,-358,1935,1797,-201,-322,152,-19,263,-110
1321,31,-713,1790,419,-237,-376,18,-62,263,-60
-208,1285,-675,-173,-1359,-598,68,-176,-112,263,-10
-1523,1877,-686,-1245,-1866,79,-175,-224,-76,263,39
-1414,2261,575,-481,-2543,1555,-660,-37,-76,263,89
233,1314,1493,952,-2178,2968,-890,-2539,-377,263,139
-879,1724,519,-605,-2124,813,4079,1437,-318,263,-130
-218,1797,-215,-24,-1729,159,-1318,-256,7,263,-80
754,1454,-105,1218,-907,-53,326,-333,-90,263,-30
1510,491,-363,1537,123,-412,-35,-207,29,263,19
1597,-2592,-270,1229,1446,-354,245,-68,-82,263,69
1730,-5086,-92,774,4919,600,-319,181,1,263,119
2043,-2148,-379,1643,2260,99,-479,339,36,263,-150
1520,-5,-592,1526,632,-376,526,144,39,263,-100
691,1484,-954,490,-1279,-760,-249,39,-37,263,-50
-595,1228,-750,-876,-1352,-757,-149,-301,26,263,0
-1530,2076,352,-1704,-2033,280,-56,-169,55,263,49
562,906,7572,2070,-4587,3987,-2129,935,302,263,99
20,1455,780,220,-1654,128,1693,1605,-67,263,149
-179,1680,-236,-399,-1894,321,702,308,37,263,-121
502,1599,-395,426,-1721,-415,-1041,-591,-102,263,-71
1238,1332,-367,1067,-822,-438,759,226,-214,263,-21
1482,171,-487,1202,717,-553,-324,-219,-157,263,28
1756,-5298,-708,893,4147,251,356,-103,-66,263,78
2612,-2710,-762,2001,2670,-315,-241,109,2,263,128
2986,1093,-487,3192,-1274,-1232,554,182,-12,263,-141
4009,1780,-1006,4166,-609,-966,-444,-84,-10,263,-91
3487,-222,-394,3196,1365,-64,44,61,29,263,-41
2017,-4060,-383,2092,3065,527,-90,39,18,263,8
2424,-2975,-738,2108,2997,-432,-111,100,-16,263,58
2315,-1165,-814,2365,1624,-615,72,88,18,263,108
1436,18,-946,1462,602,-804,-373,-114,-65,263,158
-1106,1621,-411,-420,-1362,-648,-479,-186,-103,263,-111
-1917,1355,-191,-1581,-1143,17,-649,-267,0,263,-61
-92,1722,7139,1792,-3940,7845,-1322,666,256,263,-11
-48,987,1505,345,-1837,1456,-980,-2596,-106,263,38
-777,1745,718,-595,-1874,674,2203,339,-88,263,88
158,1683,-215,-177,-1699,-127,485,-48,65,263,138
1263,781,-305,1591,-118,-405,211,-273,96,263,-132
1746,46,-613,1640,871,-726,204,127,-131,263,-82
1554,-1863,-258,1312,2940,395,-552,96,21,263,-32
2676,-4124,-600,1552,5086,124,232,411,7,263,17
2891,-1360,-376,2901,474,-210,93,38,-137,263,67
3461,1479,-344,3583,-1640,-687,236,224,-37,263,117
3863,894,-617,3754,132,-570,-67,-180,33,263,-152
2556,-1503,-370,2172,2032,33,179,-66,-55,263,-102
1621,-4711,-695,1106,4648,497,36,166,-21,263,-52
1985,-2184,-628,2025,2110,-314,14,13,-136,263,-2
1613,-644,-688,1785,926,-543,29,234,-69,263,47
532,696,-258,675,-816,-510,-163,220,10,263,97
-702,1599,44,-343,-1279,-273,-417,-32,-87,263,147
-1518,1802,516,-1561,-1750,395,-519,-304,-180,263,-122
1400,1764,7472,1489,-3195,5436,-2681,2611,162,263,-72
-154,1452,988,372,-1468,593,-489,-3067,-643,263,-22
-810,1749,663,-146,-1793,754,2549,-161,-91,263,27
298,1693,-423,362,-1588,252,-817,-172,322,263,77
1165,1355,-240,1670,-599,51,764,-559,-14,263,127
1641,-66,-330,1719,617,-291,565,-79,43,263,-143
1314,-2334,-688,1095,2690,-419,324,135,62,263,-93
1452,-5008,-850,1027,4644,-85,-59,211,29,263,-43
2940,-1523,-608,3164,1157,-216,-19,83,-77,263,6
3355,1298,-601,3906,-959,-734,70,152,-59,263,56
3948,1472,-987,3834,134,-517,-25,-38,-151,263,106
2840,-993,-257,2071,2037,7,17,18,-115,263,156
1666,-4820,-949,1058,4488,-57,-36,164,8,263,-113
2124,-2280,-643,2135,2141,-380,-215,84,-36,263,-63
1830,-669,-421,1825,1061,-671,34,31,-12,263,-13
769,592,-362,915,-933,-486,-250,202,75,263,36
-545,1673,-255,-465,-1437,-93,-271,41,-27,263,86
-1698,1752,27,-1135,-1894,556,-335,93,12,263,136
1027,2060,6907,1129,-2806,3339,-3025,2349,709,263,-133
2,1063,810,334,-1012,551,748,1109,-330,263,-83
-528,1809,542,-224,-1687,200,3201,-547,-254,263,-33
269,1772,160,86,-1804,-264,-1033,98,-99,263,16
1557,1305,-42,1976,-1502,95,136,385,60,263,66
1580,370,-770,1183,466,-734,300,-220,68,263,116
1127,-1717,-1049,180,2570,-266,583,-132,59,263,-153
923,-6142,16,370,5299,1894,-105,189,149,263,-103
2481,-1137,-755,2316,1058,-236,84,526,221,263,-53
2983,2847,-1858,3150,-2836,-1585,263,-5,122,263,-3
3841,1217,-1456,3975,-448,-1883,203,-88,119,263,46
2108,-1135,196,1762,1806,429,32,-26,104,263,96
1085,-5425,-323,498,5241,1828,-104,3,65,263,146
1709,-2424,-762,1791,1864,-621,-133,-399,-116,263,-124
1272,-453,-796,1316,669,-1324,-508,-288,-154,263,-74
-152,529,-780,-393,-682,-1168,-73,248,-153,263,-24
-1553,1640,-789,-2301,-1247,-787,-883,-130,-355,263,25
-1985,2697,562,4364,-8403,8845,-1110,-342,-388,263,75
432,-59,1866,237,-892,-756,-1813,-1339,-636,263,125
-719,424,101,-251,-851,738,-252,-1294,-135,263,-144
-334,956,-144,371,-738,-188,-1976,-804,58,263,-94
898,898,-312,1370,-360,-444,-1767,-739,462,263,-44
1785,813,-365,2009,-774,-351,-814,-136,419,263,5
1709,988,-515,1943,-689,-491,-357,-196,268,263,55
2007,1195,120,2922,-569,304,-409,-628,-20,263,105
2461,1135,539,2798,-732,538,539,-37,-35,263,155
3077,594,580,3620,-45,549,1174,622,-132,263,-114
2914,1430,384,3628,39,254,2436,1015,27,263,-64
3093,2056,-630,3917,-247,-501,3236,699,43,263,-14
2616,1486,-478,2949,191,-1022,2440,303,172,263,35
670,-1130,-1597,1634,765,-1778,1365,-658,-221,263,85
1257,-5575,943,-323,4798,2836,1883,607,101,263,135
2006,-3350,1101,533,2977,2036,-1107,-99,49,263,-135
2021,73,-713,1553,353,-1073,152,-14,-225,263,-85
2455,747,-2346,1813,-447,-2425,1141,72,-390,263,-35
3611,1884,-1895,4215,-2420,-2294,92,159,-324,263,14
4346,3260,-2470,4831,-2354,-2278,313,366,-75,263,64
2211,907,-1098,1300,472,-1224,-266,-128,-92,263,114
1155,-1226,-430,266,2315,353,-80,-62,-117,263,-155
1352,-5351,-36,-224,5085,1655,-914,-369,-48,263,-105
1484,-1855,-535,919,1363,-624,-1425,170,54,263,-55
-119,389,-791,-42,-689,-774,-500,147,-23,263,-5
-1846,2071,-409,-1567,-2253,-205,-1039,518,115,263,44
-2132,2234,-385,-1773,-2309,318,-599,-163,-52,263,94
949,1599,7366,1311,-2863,3214,-1604,1016,81,263,144
-399,1423,478,105,-1989,151,-798,-1521,-298,263,-125
-630,1821,323,-220,-2258,185,2584,198,-55,263,-75
38,2037,-118,408,-2012,-198,-782,-150,129,263,-25
886,1585,-417,1267,-1059,-317,249,-179,-48,263,24
1090,-590,-393,882,1319,-549,909,-234,-166,263,74
501,-5493,-87,-94,5452,1634,84,221,93,263,124
1441,-3796,-368,1313,2979,593,-520,527,41,263,-146
2444,-175,-401,3012,-52,-742,347,274,-27,263,-96
4249,2449,-1262,4264,-1414,-1901,-136,-84,18,263,-46
3227,758,48,2925,643,-585,103,56,-61,263,3
