acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
-214,43,-207,-1,286,-17,273,-25,508,263,94
-35,-48,-191,-117,155,43,24,-318,687,263,144
109,-191,-251,-17,54,158,58,-128,39,263,-125
61,-58,-313,-91,159,214,-263,58,-319,263,-75
-277,91,-167,-166,146,184,-297,129,-625,263,-25
-162,158,-188,-8,170,63,-238,399,-379,263,24
-168,105,-167,28,182,71,-129,191,-12,263,74
-62,39,-247,168,260,258,6,121,197,263,124
-1,47,-325,81,330,262,8,384,339,263,-146
-503,-9,409,-42,351,327,-134,889,408,263,-96
-51,-383,234,-249,-354,486,-304,30,438,263,-46
189,-423,308,49,89,-571,130,-545,32,263,3
501,-617,184,-4,7,-492,409,-611,167,263,53
357,-291,-33,-242,-111,-417,107,-43,191,263,103
-78,-272,-100,-290,-140,-198,-166,272,-1036,263,153
-307,-228,464,-40,215,215,-242,-280,-473,263,-116
-275,-536,748,-203,282,216,236,-1036,-43,263,-66
-76,-571,351,-90,253,84,170,-1232,577,263,-16
159,-375,110,-338,113,-28,-383,-117,628,263,33
228,-528,56,-129,91,-262,-125,-60,69,263,83
407,-530,16,14,67,-531,-176,-73,-315,263,133
-600,-332,306,-743,-481,-144,595,-912,-584,263,-136
-576,-9,597,-290,-105,-423,559,-583,-95,263,-86
11,-252,34,67,-1602,524,-356,1028,38,263,-36
119,201,-295,-559,1601,938,-107,1277,-279,263,13
-273,103,-521,171,411,-50,-68,458,-305,263,63
-238,-74,-359,114,408,20,238,-455,20,263,113
-33,-371,-214,-492,-406,495,-43,-838,-1172,263,-157
-127,-127,-402,-142,125,417,-143,-450,-1648,263,-107
-358,254,-409,235,108,131,-259,276,-901,263,-57
-290,264,-373,18,649,210,-128,508,-361,263,-7
-47,98,-433,-181,895,569,-105,476,17,263,42
-263,12,-578,-42,997,515,-297,682,487,263,92
-546,-152,-244,-105,603,201,-573,996,869,263,142
-703,-59,309,-1241,-575,317,-1341,482,821,263,-127
70,-593,145,395,265,-243,-211,-878,447,263,-77
199,-529,95,142,102,-315,609,-369,734,263,-27
-14,-340,91,-620,-242,-367,-47,292,-86,263,22
-469,-218,147,-265,-137,151,968,-81,-568,263,72
62,-299,163,48,281,56,846,-1298,128,263,122
26,-616,384,-362,184,-133,-22,-825,-142,263,-147
355,-477,94,-55,235,-296,-173,-178,-479,263,-97
-372,-179,93,-198,170,-444,65,-465,-539,263,-47
-927,480,242,-710,-382,-104,-169,-220,-37,263,2
-217,-60,-555,352,-312,654,-382,-170,-62,263,52
-62,292,-522,-57,1556,1534,-188,924,-156,263,102
-290,96,-430,67,486,342,-102,45,74,263,152
-169,20,-410,-42,347,18,102,141,411,263,-118
-151,-42,-324,-14,209,-144,357,96,659,263,-68
-277,31,-116,-175,-22,16,799,-471,949,263,-18
181,-185,-195,-182,-90,222,661,-284,608,263,31
32,-5,-103,-191,344,600,446,-270,52,263,81
-15,87,-146,-108,35,23,19,-91,-315,263,131
54,52,-208,-70,50,-68,-307,129,-523,263,-138
20,6,-166,-72,105,-87,-808,266,-843,263,-88
-445,136,-51,-57,210,104,-693,331,-792,263,-38
-223,55,-287,133,385,390,-426,434,-154,263,11
12,-16,-323,139,612,341,-16,585,431,263,61
-127,-34,-312,99,642,427,-87,221,719,263,111
-337,87,142,-141,354,451,100,760,575,263,-158
51,-447,350,-953,-436,699,-62,735,286,263,-108
371,-403,856,138,85,-531,-5,-394,400,263,-58
797,-675,523,23,-86,-527,431,-724,373,263,-8
723,-331,293,-336,-133,-434,-241,-148,-166,263,41
-8,-150,-3,-328,-86,-119,86,282,-1187,263,91
-5,8,272,50,356,-33,112,-725,-109,263,141
-129,-180,281,-324,175,-87,160,-919,426,263,-128
-141,-406,681,-342,-10,-62,-137,-269,297,263,-78
5,-610,62,-202,-2,-110,-82,218,-337,263,-28
183,-349,-72,-78,30,-142,-233,373,-909,263,21
310,-522,-46,215,210,-345,-253,49,-1108,263,71
-1159,-104,313,-1272,-535,60,368,-916,-817,263,121
-410,727,-601,613,239,1020,-57,-467,-284,263,-149
73,36,-527,193,966,648,-715,1169,-153,263,-99
-275,-3,-682,522,529,316,-285,423,-258,263,-49
-363,143,-264,77,233,410,-136,190,417,263,0
-325,48,-218,30,330,448,645,-96,1271,263,50
-26,-260,-478,-290,260,301,645,-401,1250,263,100
76,-280,-700,-434,306,205,389,287,143,263,150
-14,-85,-433,-119,566,318,-950,421,-930,263,-119
-333,60,-280,-67,348,319,-200,-242,-1061,263,-69
-428,161,-181,-69,483,215,-21,-166,-294,263,-19
-86,28,-248,61,416,186,286,-243,205,263,30
-102,22,-337,89,440,365,476,-131,251,263,80
-453,-48,-385,-418,400,365,78,585,500,263,130
-38,-15,-171,-903,-49,142,-259,611,858,263,-139
383,-694,457,-114,28,-365,97,233,498,263,-89
350,-699,312,66,140,-556,-108,-229,493,263,-39
184,-456,270,-367,-169,-359,166,-12,274,263,10
-126,-495,131,-59,-38,-154,131,495,-653,263,60
-260,-231,258,22,291,-211,101,-356,474,263,110
-6,-656,423,-331,17,-208,137,-284,661,263,160
60,-568,142,-388,-1,-260,-96,-302,415,263,-110
103,-330,75,-178,49,-252,-299,-471,-162,263,-60
242,-457,115,-33,31,-257,-156,-123,-541,263,-10
300,-644,325,106,149,-373,-114,-317,-807,263,39
-669,-264,493,-558,-275,-304,236,-1044,-986,263,89
-671,251,305,-595,96,-76,-183,-718,-305,263,139
-324,288,-588,-65,634,869,-607,513,-184,263,-130
106,165,-783,-285,1201,885,-166,932,-178,263,-80
-159,80,-361,20,586,80,52,591,118,263,-30
-361,106,-261,-100,353,-153,318,321,763,263,19
-312,-556,-248,-309,-134,-112,236,-432,981,263,69
16,-100,-544,-119,22,10,-26,-162,0,263,119
-12,-27,-239,-200,238,237,219,106,-142,263,-150
167,-174,-286,-156,138,-218,-109,538,-300,263,-100
-136,-19,-274,-209,212,-50,-417,531,-605,263,-50
-603,182,-224,-152,80,301,-191,-175,-439,263,0
-301,121,-271,185,252,168,301,-601,41,263,49
118,1,-344,4,365,89,483,-100,491,263,99
-226,-49,-81,-223,433,135,66,1035,466,263,149
-508,-561,109,-431,-287,289,-98,599,365,263,-121
-65,-586,322,-239,41,-447,388,286,87,263,-71
253,-653,75,5,36,-482,342,-67,94,263,-21
284,-519,15,-178,-93,-442,23,-55,-178,263,28
-349,-325,88,160,-17,-75,326,197,-1356,263,78
-101,-184,198,108,261,-61,410,-414,-112,263,128
-352,-420,353,73,244,54,-114,-840,397,263,-141
-248,-315,254,-174,154,-106,54,-205,889,263,-91
168,-574,113,-18,222,-328,-321,78,1412,263,-41
111,-531,86,-235,-193,-519,-278,647,692,263,8
231,-561,-85,164,-274,-547,-269,260,-577,263,58
76,-619,141,3,-295,-433,-28,-562,-964,263,108
-631,-57,374,-690,-454,-359,168,-1424,-569,263,158
-312,-14,215,-90,-182,62,-72,-864,-260,263,-111
350,280,-531,-303,1423,1318,-587,1411,-34,263,-61
65,258,-476,121,212,-278,425,781,-422,263,-11
-480,127,-257,172,243,-78,78,-136,-117,263,38
-37,-150,-123,37,181,-140,290,-969,599,263,88
75,-352,-271,-212,22,215,210,-329,31,263,138
47,-55,-361,-45,154,65,-221,292,-449,263,-132
-301,142,-271,-88,115,64,-378,287,-470,263,-82
-192,137,-217,-100,158,111,-134,315,-401,263,-32
-221,98,-213,48,377,203,287,-68,-312,263,17
24,14,-404,-85,589,225,323,425,226,263,67
-123,38,-350,-271,488,285,8,1084,322,263,117
-407,-4,545,-1000,-579,55,-738,840,180,263,-152
495,-824,320,147,54,-369,-29,-5,140,263,-102
426,-646,166,-116,-68,-432,495,-218,363,263,-52
-364,-92,196,-536,-419,-124,-87,489,-614,263,-2
-279,-212,-38,123,23,-157,-286,219,-484,263,47
-320,-374,100,35,-98,6,-12,-550,-93,263,97
-253,-530,84,-240,83,36,111,-907,163,263,147
-183,-162,-159,-71,195,-155,-8,-1015,555,263,-122
24,-310,-45,-147,101,-258,138,-1109,523,263,-72
145,-434,109,-182,-11,-404,-243,-316,-47,263,-22
46,-332,153,-83,-91,-355,-60,-12,-342,263,27
-181,-248,240,-356,112,-793,201,-727,-91,263,77
-549,100,118,-268,-444,-127,-329,-329,126,263,127
-205,27,-549,-206,868,1685,-148,1028,120,263,-143
31,102,-480,-188,453,-243,148,1358,-298,263,-93
-272,54,-322,108,42,-187,156,568,-332,263,-43
-422,-18,-172,-134,245,191,375,-437,394,263,6
-205,-420,-33,-234,-23,19,511,-357,229,263,56
-84,-51,-288,-63,56,-125,206,-251,-47,263,106
-105,35,-167,-123,-6,-67,-148,-30,-54,263,156
-67,2,-113,-42,-40,-172,-275,188,-130,263,-113
9,-8,-222,-86,196,255,-507,704,-331,263,-63
-305,68,-253,-130,438,271,-325,376,-174,263,-13
-71,2,-410,55,144,-10,45,111,37,263,36
-132,-19,-341,-115,319,293,72,171,-17,263,86
-701,10,117,-341,229,481,-301,615,-69,263,136
-335,-347,265,-258,-348,-348,160,-228,-91,263,-133
317,-398,40,41,7,-440,-34,-654,385,263,-83
170,-360,4,50,-123,-308,337,-474,354,263,-33
-93,-322,-17,17,-5,-95,-281,76,-463,263,16
-136,-217,161,-16,22,-191,171,-577,-28,263,66
-174,-342,123,-60,23,-149,194,-661,-23,263,116
-139,-197,-39,-280,79,-144,65,-349,92,263,-153
-122,-139,-19,-54,139,-226,40,-199,208,263,-103
-6,-235,25,-41,32,-215,138,-319,374,263,-53
-18,-369,195,-210,-57,-301,-285,250,195,263,-3
104,-575,140,4,-50,-410,-19,289,-198,263,46
-598,-203,362,-301,-198,-379,74,-124,-198,263,96
-447,-278,402,-367,-160,-299,-57,-471,273,263,146
-125,106,-580,-102,-534,231,90,426,55,263,-124
85,247,-532,-418,1002,761,-357,882,-171,263,-74
-94,-3,-249,48,358,-150,67,376,-382,263,-24
-269,-54,-90,-76,141,-3,293,-411,-116,263,25
-60,-263,-131,-155,-158,105,460,89,-157,263,75
30,-33,-293,-127,40,-30,-146,397,-230,263,125
-161,40,-301,-44,34,-27,-293,536,-354,263,-144
-193,22,-303,-40,105,149,-92,178,-505,263,-94
-174,0,-396,-28,393,106,-108,-218,-381,263,-44
-110,-8,-453,-68,305,93,17,-88,-226,263,5
-251,52,-333,-56,412,165,18,435,137,263,55
-85,-128,-80,-449,-151,229,-64,741,359,263,105
-315,3,157,-349,-361,56,202,313,56,263,155
242,-315,33,215,40,-315,519,-594,271,263,-114
165,-397,100,-89,-122,-227,262,-439,208,263,-64
82,-450,-69,-69,-137,-36,-181,258,-661,263,-14
-116,-35,-46,15,0,-163,122,44,-161,263,35
-184,-197,46,-61,-7,-68,-115,-430,202,263,85
-142,-179,-12,-152,117,-35,-185,-314,362,263,135
-96,-265,31,9,104,-173,-171,-739,526,263,-135
93,-406,49,-232,-108,-123,-156,-598,292,263,-85
220,-411,124,-73,-48,-200,42,142,-233,263,-35
74,-368,220,-151,-43,-460,203,239,-329,263,14
-656,70,284,-844,-476,-202,538,-234,-43,263,64
-683,111,57,-161,-22,244,-129,129,-87,263,114
171,127,-642,-86,1081,864,-430,751,-50,263,-155
-162,174,-468,89,412,178,70,511,-326,263,-105
-188,176,-278,67,256,-7,214,241,206,263,-55
-304,-193,20,-62,41,-130,63,-396,728,263,-5
148,-150,-386,-70,-100,36,323,-285,292,263,44
-46,11,-292,-62,-108,100,56,53,-95,263,94
-41,31,-197,9,90,36,-89,116,-236,263,144
-95,61,-151,-93,29,78,109,160,-387,263,-125
-245,121,-235,-33,161,135,-49,202,-340,263,-75
-44,28,-310,116,229,107,55,244,-117,263,-25
-36,50,-355,106,307,305,46,249,-59,263,24
-162,131,-388,21,269,246,-42,658,224,263,74
-937,30,155,-452,-339,244,-348,503,589,263,124
-2,-820,339,-144,-378,-168,110,-567,233,263,-146
301,-639,160,245,-134,-523,271,-485,213,263,-96
194,-349,162,-76,-103,-353,-150,-25,109,263,-46
-160,-358,104,-344,-280,-79,167,135,-677,263,3
-306,-83,0,39,-54,-21,-38,-205,-484,263,53
-236,-323,264,-41,78,32,91,-437,-82,263,103
-76,-330,272,-74,121,-119,142,-637,522,263,153
59,-446,241,-166,114,-301,-332,-46,641,263,-116
48,-482,36,-102,-14,-372,-89,-54,270,263,-66
287,-600,59,34,54,-462,-101,1,14,263,-16
-785,-187,561,-448,-331,-280,344,-958,-27,263,33
-213,-174,479,21,-34,-317,15,-1050,40,263,83
126,225,-455,123,-908,302,579,604,-162,263,133
170,292,-627,-203,772,858,-631,1266,-352,263,-136
-266,154,-218,301,215,-260,328,616,-543,263,-86
-338,4,30,72,325,-130,-91,-717,349,263,-36
-164,-474,-39,-340,-278,284,485,-339,30,263,13
89,-195,-125,-58,56,91,-88,-160,28,263,63
199,-52,-248,0,83,-90,-829,1120,-209,263,113
-738,196,-42,-344,-89,-225,-569,449,-864,263,-157
-1,75,-438,402,686,1462,-258,-278,-954,263,-107
-40,95,-466,44,93,-53,529,-468,-974,263,-57
-128,175,-473,11,656,138,46,321,-520,263,-7
-531,127,-122,-112,738,392,-21,1166,135,263,42
-80,-276,-87,-131,3,143,-1032,260,621,263,92
-226,-294,228,-20,-120,-246,423,-694,515,263,142
193,-540,133,66,-47,-312,332,-1047,720,263,-127
238,-336,143,-239,-108,-312,281,-414,412,263,-77
-325,-94,49,-141,-93,-119,397,198,-349,263,-27
-94,-26,-7,61,78,36,568,-379,35,263,22
-106,-176,45,-29,133,9,270,-596,291,263,72
-110,-184,-40,-127,153,-53,14,-456,473,263,122
-16,-196,66,39,153,-167,-242,-437,699,263,-147
95,-329,209,-256,-65,-268,-419,68,360,263,-97
82,-432,104,-44,-133,-290,-189,67,-95,263,-47
258,-504,52,75,8,-424,-172,144,-287,263,2
-315,-345,171,-462,-264,-334,240,-304,-435,263,52
-273,-201,118,-756,-363,-119,-207,-879,-151,263,102
6,318,-703,-390,1441,1312,132,658,-185,263,152
10,266,-496,-110,720,398,-389,696,-350,263,-118
-119,64,-367,90,158,-298,-67,359,-205,263,-68
-198,-378,-212,-221,136,-285,84,-343,559,263,-18
45,105,-577,-194,85,717,194,-118,-101,263,31
-87,92,-352,-107,226,39,-180,-37,-416,263,81
-441,-80,-87,-281,209,0,134,227,-527,263,131
-126,28,-309,70,377,55,-25,179,-173,263,-138
-108,112,-388,57,307,310,253,-76,292,263,-88
-192,189,-328,115,340,145,382,195,609,263,-38
-196,-56,-256,-130,168,199,265,367,981,263,11
-498,-115,208,-723,-458,-39,-89,225,1220,263,61
366,-1061,334,-285,28,-736,57,760,452,263,111
120,-801,79,-156,-153,-572,-168,818,-48,263,-158
-5,-745,-34,-192,-234,-290,28,-66,-606,263,-108
-6,-549,-26,-191,-197,-177,79,-670,-1206,263,-58
-334,-218,69,185,64,-21,-47,-458,-1577,263,-8
-259,-185,362,32,185,-288,10,-460,92,263,41
41,-589,300,-309,17,-349,48,-573,622,263,91
67,-522,93,-119,30,-299,-324,-273,64,263,141
156,-523,95,127,41,-262,-244,-71,-367,263,-128
-721,-273,176,-247,-202,-253,-28,-136,-257,263,-78
-599,254,-153,-413,85,-201,-210,88,35,263,-28
-113,162,-384,169,509,507,-202,-164,17,263,21
13,1,-553,-37,301,406,-477,149,-13,263,71
-182,-19,-390,47,440,87,177,354,-137,263,121
-212,-49,-75,-338,128,75,68,190,686,263,-149
21,-301,-339,-157,-23,47,410,-4,173,263,-99
-54,-21,-438,-52,48,186,-240,175,-314,263,-49
-338,84,-361,-193,513,489,-92,397,-396,263,0
-17,91,-360,19,413,26,36,258,-70,263,50
-101,104,-466,53,399,265,98,189,7,263,100
-155,-12,-342,-67,282,352,84,448,147,263,150
-254,-367,156,-231,-231,-43,-93,138,152,263,-119
-365,-636,353,-184,-124,-270,86,-925,-133,263,-69
198,-587,234,22,9,-283,65,-317,131,263,-19
120,-370,0,-22,82,-168,20,-327,-131,263,30
-26,-270,-13,-155,4,-114,31,216,-446,263,80
-212,-152,59,-82,48,-67,303,393,-165,263,130
-99,-278,21,46,127,-74,418,-118,122,263,-139
-42,-307,46,-76,55,-5,130,-170,183,263,-89
-91,-183,15,-66,12,-43,-36,-85,122,263,-39
-81,-164,4,-64,-26,-65,-107,-52,112,263,10
-122,-186,0,-31,-40,-102,-167,-135,161,263,60
-175,-274,50,-76,-21,-134,-192,-77,200,263,110
-55,-367,58,-180,200,-234,-285,-333,447,263,160
-123,-428,201,-314,-112,-382,-414,-514,664,263,-110
180,-505,165,-167,-43,-75,-235,133,29,263,-60
267,-455,97,-120,334,-611,-155,114,-519,263,-10
-859,-72,294,-521,-320,-714,-142,-791,-342,263,39
-115,-87,-257,53,190,636,-361,-491,-197,263,89
75,228,-331,3,332,99,592,514,-396,263,139
-23,214,-444,-18,317,46,-311,961,-354,263,-130
-183,49,-292,27,328,-109,234,358,-140,263,-80
-203,-56,-225,-72,96,-108,67,-424,177,263,-30
16,-152,-323,-114,62,488,169,-310,-54,263,19
25,4,-293,-112,102,-64,251,51,-286,263,69
-43,51,-327,-130,55,5,-139,218,-683,263,119
-245,191,-317,24,206,181,-215,103,-582,263,-150
-143,124,-345,139,34,54,48,-30,-203,263,-100
-117,63,-372,102,223,139,160,86,49,263,-50
-140,56,-344,81,133,78,4,832,534,263,0
-422,-131,-59,-244,-241,177,-57,694,747,263,49
-212,-219,162,-63,-280,-403,257,-219,327,263,99
76,-538,197,0,-53,-464,-190,-745,285,263,149
207,-463,109,-39,-97,-422,137,-1182,379,263,-121
-164,-336,161,-571,-332,-221,-119,40,-470,263,-71
-257,25,74,-1,-2,-178,155,186,-451,263,-21
-218,-266,125,-63,15,-50,58,-131,3,263,28
-120,-381,109,-156,125,-285,-145,-488,467,263,78
-80,-520,122,-268,107,-346,-261,85,400,263,128
29,-464,52,-68,79,-430,-51,145,-66,263,-141
85,-438,-44,-169,-89,-308,28,-115,-311,263,-91
-533,-238,365,-545,-215,-174,123,-614,-479,263,-41
-348,33,-235,-35,41,-26,-178,-95,-361,263,8
7,179,-546,-387,1357,1265,-391,1002,-244,263,58
-74,-58,-538,-349,837,313,253,330,-452,263,108
-289,-22,-346,-7,256,-48,313,-120,-259,263,158
-172,-119,-142,-51,340,-55,5,-199,314,263,-111
-37,-88,-291,-276,358,398,-2,310,-43,263,-61
-124,31,-393,-270,692,482,-240,241,-198,263,-11
-249,23,-352,-153,460,215,-221,-1,-245,263,38
-153,51,-345,-120,521,173,-120,-65,-53,263,88
-80,2,-283,-113,653,367,21,121,64,263,138
-251,97,-197,-35,808,364,237,291,569,263,-132
-765,-130,-48,-61,560,285,145,468,604,263,-82
-72,-509,194,-734,-269,-399,-366,213,583,263,-32
361,-792,16,275,173,-369,-17,-468,45,263,17
167,-494,167,-123,52,-319,218,-146,227,263,67
149,-419,348,-366,95,-324,178,-236,-343,263,117
-204,-195,111,-1,396,-70,-495,133,-661,263,-152
-245,-219,43,-39,30,-6,120,-626,-259,263,-102
-139,-326,42,-214,147,-125,57,-528,0,263,-52
-128,-217,103,-137,138,-217,-254,-105,337,263,-2
-174,-310,35,-84,119,-273,-361,-329,473,263,47
-40,-420,60,-272,-72,-176,-201,-380,558,263,97
104,-469,162,-148,15,-187,-401,-305,154,263,147
170,-486,182,-37,117,-270,19,149,-395,263,-122
232,-513,178,-153,95,-518,189,63,-564,263,-72
-579,75,230,-642,-237,-344,491,-222,-337,263,-22
-298,-56,-634,-4,218,228,197,-306,-322,263,27
245,9,-623,-275,1414,792,-630,805,-47,263,77
-265,119,-391,-176,349,78,162,193,-204,263,127
-45,72,-122,-7,322,-46,150,212,217,263,-143
-184,-93,-94,-49,40,-29,206,-248,430,263,-93
28,-85,-239,-138,-114,144,327,107,96,263,-43
-14,-23,-274,-29,6,139,-207,395,-292,263,6
-101,32,-287,12,137,99,-316,441,-331,263,56
-190,93,-226,-36,189,30,-230,424,-162,263,106
-45,16,-240,19,278,88,-106,310,88,263,156
-107,6,-345,59,269,275,26,51,100,263,-113
-202,-7,-420,-44,265,272,92,308,285,263,-63
-243,-315,24,-520,-96,294,-169,-63,285,263,-13
-39,-268,250,-221,-57,-305,76,-554,-2,263,36
171,-418,187,5,24,-417,33,-566,42,263,86
87,-408,105,-175,-24,-370,-81,-99,38,263,136
-94,-392,17,-412,-154,-235,-55,742,-661,263,-133
-199,-85,59,-4,-67,-58,-65,361,-362,263,-83
-231,-270,104,3,108,29,102,-70,-1,263,-33
-198,-318,18,-140,89,46,-1,-480,288,263,16
-106,-353,32,-68,73,-27,260,-715,323,263,66
84,-547,183,-227,1,-49,-272,-344,0,263,116
141,-498,414,14,-1,-249,168,-273,-314,263,-153
-163,-508,361,-180,-69,-314,-58,-62,-218,263,-103
-699,127,170,-814,-320,-496,141,-27,502,263,-53
-304,-64,-689,28,-267,-116,131,253,132,263,-3
37,189,-611,-1179,2016,2183,-678,1090,-103,263,46
-193,91,-261,238,38,2,201,132,-449,263,96
-429,-483,339,219,294,-26,57,-1012,131,263,146
-187,-454,30,-168,89,76,636,-706,-283,263,-124
6,8,-419,-198,-13,144,-327,-506,-515,263,-74
-343,200,-329,163,-31,160,-349,-180,-648,263,-24
-192,205,-324,150,171,2,-295,92,-116,263,25
-133,51,-407,111,101,66,-6,287,400,263,75
-161,-10,-633,-183,15,185,11,917,540,263,125
-791,209,-155,-475,124,259,-247,913,299,263,-144
-244,521,365,-379,149,79,-727,820,17,263,-94
-16,-1184,951,-187,-69,-256,470,-1031,-32,263,-44
-77,-268,-200,-457,-595,-249,595,-677,104,263,5
90,-256,-86,-533,-321,-652,353,295,-739,263,55
-271,-9,-93,45,-52,-557,-188,421,-395,263,105
-289,94,-11,-220,-219,-107,21,361,140,263,155
-113,-72,156,-564,-588,444,-299,210,572,263,-114
91,-112,397,-97,720,164,-21,-594,942,263,-64
276,-272,400,71,35,96,174,185,686,263,-14
265,-536,101,-251,-112,-41,247,-88,-171,263,35
367,-460,51,-212,-183,-332,91,-571,-551,263,85
-247,-325,285,-665,-429,-336,350,-1172,-280,263,135
-452,8,235,-122,-261,-854,-133,-704,-323,263,-135
223,170,-196,147,-611,17,-452,1041,-353,263,-85
-96,357,-222,-939,1807,1436,-550,1187,-218,263,-35
-274,87,-50,273,252,-209,516,-205,410,263,14
-201,146,-30,134,285,-126,642,-1227,1041,263,64
57,-350,-115,-279,-62,168,911,-1110,215,263,114
156,-171,-197,-250,-73,173,544,-678,-170,263,-155
-9,-18,-68,-42,-88,49,-113,396,-287,263,-105
-84,-12,36,-9,-89,-53,-359,854,-279,263,-55
-60,93,23,43,-53,-125,-582,795,-249,263,-5
-46,72,-154,-48,-89,36,-645,455,-311,263,44
-73,42,-153,67,-15,93,-670,510,-671,263,94
-377,4,-139,-207,930,657,-372,59,-115,263,144
-21,-3,-326,152,294,127,402,-178,257,263,-125
-35,-4,-401,-99,167,323,376,286,216,263,-75
-314,163,-181,-398,192,293,-127,1132,252,263,-25
-214,275,261,-505,-98,160,-211,-35,172,263,24
358,-507,431,-139,-240,-78,360,-1075,288,263,74
399,-647,272,-120,-427,-303,185,-495,160,263,124
-31,-313,53,-164,-133,-667,-66,226,-674,263,-146
-468,48,37,141,12,-460,283,166,-486,263,-96
-118,8,10,-55,-213,-121,69,-683,401,263,-46
-75,-412,250,-304,-84,84,-343,-1255,1034,263,3
94,-401,162,-339,167,162,-358,-442,784,263,53
228,-365,53,97,225,-77,-134,-87,104,263,103
-40,-419,205,-272,21,-207,124,-603,-650,263,153
-208,-206,85,-645,-566,-39,282,-1261,-645,263,-116
-571,222,82,105,-262,-544,-121,-868,-337,263,-66
214,322,-574,-182,-1170,73,-586,1456,-169,263,-16
-265,388,-494,-272,933,876,-245,703,-97,263,33
-359,147,-301,270,349,-98,313,-162,474,263,83
-154,87,-183,-87,479,15,592,-560,901,263,133
37,-370,-226,-333,-97,170,252,-644,37,263,-136
145,-145,-346,-307,50,57,-139,-100,-477,263,-86
-338,101,-260,55,-54,45,-323,658,-434,263,-36
-355,356,-182,76,131,-66,-227,1220,155,263,13
-154,305,-200,193,43,-22,-44,590,638,263,63
-146,54,-257,34,135,492,152,326,736,263,113
-689,-219,-113,-588,-230,337,-238,297,790,263,-157
1,-389,328,-266,99,-142,-6,-191,249,263,-107
54,-936,343,-105,-2,-358,-172,-246,366,263,-57
124,-848,340,-251,-119,-412,48,-492,139,263,-7
39,-397,15,-471,-282,-396,244,-192,-577,263,42
-327,53,-48,142,12,-385,-72,468,-874,263,92
-114,24,-7,-26,-79,-87,277,57,-220,263,142
-218,-222,293,-6,-28,41,-72,-441,205,263,-127
-146,-639,160,-51,232,-54,-42,-615,704,263,-77
-38,-498,27,-277,-2,-85,-243,-411,702,263,-27
41,-415,67,-379,-112,-152,-167,-272,-213,263,22
205,-382,41,-43,-20,-241,170,-276,-872,263,72
90,-303,6,-59,-37,-266,-136,-612,-957,263,122
-753,350,378,-444,-309,-445,46,-809,-538,263,-147
-85,-99,-370,74,-247,7,477,224,-297,263,-97
266,60,-424,-1233,1518,883,-981,952,-222,263,-47
-348,140,-297,15,-290,-44,-434,-160,19,263,2
-301,24,-365,-31,480,-90,216,-613,558,263,52
82,-8,-252,-76,193,-106,-374,-1137,574,263,102
92,-352,-295,-578,-308,122,-1028,-258,21,263,152
17,-199,-363,-545,-125,-105,-1056,230,-173,263,-118
-419,91,-233,-195,-50,-214,-598,458,-187,263,-68
-301,37,-182,-77,40,-237,-293,660,-354,263,-18
-142,-12,-200,-84,41,-165,15,518,-356,263,31
-225,-36,-275,-116,59,71,57,282,-216,263,81
-226,-13,-363,-193,129,-55,202,179,170,263,131
-297,-76,-328,-258,133,-1,216,-113,426,263,-138
-642,51,-189,-577,-89,230,579,575,528,263,-88
85,-123,-239,-195,88,420,791,780,480,263,-38
32,-55,299,-243,143,-153,892,50,39,263,11
85,-460,335,-680,-424,-152,396,-766,199,263,61
266,-481,211,-248,-257,-623,448,-605,201,263,111
23,-345,194,-377,-147,-890,-56,297,-711,263,-158
-209,-72,104,33,32,-562,480,1255,-871,263,-108
-256,154,270,-273,-97,-400,267,521,264,263,-58
33,-643,193,-491,43,1563,353,10,711,263,-8
7,-428,160,-116,427,405,707,-430,-18,263,41
164,-473,55,-105,117,41,-191,184,-562,263,91
178,-322,-6,-82,79,-233,-506,170,-789,263,141
-655,45,305,-778,-461,-272,-65,-716,-287,263,-128
75,158,-341,331,-223,-275,511,-725,-223,263,-78
61,504,-578,52,-382,159,-722,994,-172,263,-28
-161,241,-356,-599,1852,2004,-328,424,-72,263,21
-388,67,-184,13,189,-115,992,-238,246,263,71
83,-94,-64,-141,51,8,328,-1039,733,263,121
345,-348,-341,-104,-49,61,-382,-431,-433,263,-149
-211,83,-312,-82,149,101,-403,-21,-608,263,-99
-387,416,-291,61,153,137,-452,547,-87,263,-49
-179,306,-185,110,257,144,17,377,504,263,0
0,54,-204,-38,19,211,66,524,651,263,50
-199,-71,-246,-284,4,163,-272,1132,418,263,100
-129,-341,-166,-96,81,-10,-737,463,437,263,150
-163,-481,303,-268,-122,-35,87,-264,20,263,-119
104,-650,413,-166,-248,-276,89,-727,68,263,-69
99,-411,130,-254,-295,-409,58,-365,-228,263,-19
61,-157,-76,-45,-21,-429,-96,770,-1035,263,30
-370,79,93,-102,-51,-358,93,162,-241,263,80
-211,-208,219,-28,-45,-112,4,-403,356,263,130
-148,-650,389,-220,116,36,-150,-355,1350,263,-139
105,-612,131,-265,125,-53,-325,307,1053,263,-89
160,-432,-90,-137,74,-244,-294,368,247,263,-39
168,-524,84,-152,-74,-343,-169,9,-324,263,10
-162,-659,328,-496,-432,-326,23,-852,-760,263,60
-715,91,322,-683,-403,-435,160,-1004,-772,263,110
-111,91,-508,169,-136,-26,-276,92,-610,263,160
178,269,-499,-1086,675,799,-565,1418,-507,263,-110
